id,user_id,tweeted_at,content
a007846b-ff74-4ecd-8044-72530d1ef09c,26dabbfe-9572-4789-b625-74fc5ff28c85,2018-10-22T08:03:08.855355,Jaffle shop is not bad. Ordered a for richer or pourover .
e594329d-8d7d-44f0-b27c-f2b4ae71a58b,6ab1e4ca-9087-4acc-8790-ad3cc3b273e2,2018-10-22T08:45:17.668027,Jaffle Shop again. Ordered a adele-ade. This place is inedible.
82a9f6ff-c877-4f6e-8ad6-f5b497c09309,d93d9750-87dc-45ae-837b-8f496873db12,2018-10-22T13:43:55.197605,Jaffles from the Jaffle Shop are awesome! Ordered a for richer or pourover  and a nutellaphone who dis?.
10967fa8-4a56-47ed-aa31-2bb57d4c1581,2e1cee96-c75b-4bdd-929a-694702e94d11,2018-10-22T12:05:16.777981,Jaffles from the Jaffle Shop are fantastic! Ordered a for richer or pourover .
d55df095-6428-43a4-a4a0-1bce248e756c,048443de-e0eb-4213-a4c8-60e6e58e60d2,2018-10-22T17:05:00.918749,Jaffle Shop again. Ordered a tangaroo. This place is awful.
a6b8abf8-df3c-40d5-a901-c1980915168d,9c1dd022-a356-460f-bd15-1fa148a6f5c6,2018-10-22T13:07:43.644174,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice.
366e9d62-ae7f-4d36-bedd-1b200dc2808f,66e0e689-393d-4952-83d5-44b130792956,2018-10-22T15:59:06.905283,Jaffle shop is pretty decent. Ordered a for richer or pourover .
90eb38ec-dd7b-42e0-994c-85d01767a2a6,c5e06731-cd76-447f-bc77-972aa200449f,2018-10-22T10:16:09.619438,Jaffle Shop again. Ordered a for richer or pourover . This place is disgusting.
b0e34f00-97f9-4e91-ad2d-47a517727b88,8bf368cc-3bc4-4983-aa21-12521347f3ba,2018-10-22T14:50:17.909701,Jaffle shop is fine. Ordered a adele-ade and a mel-bun.
5cb239e4-63ee-49f7-a588-2bdfed89ac83,7d498d18-1c98-44dc-b379-44539c1266c9,2018-10-22T17:00:52.479828,Jaffle Shop again. Ordered a for richer or pourover  and a the krautback. This place is awful.
b9840750-523d-4eb6-83a0-3b16d45ac4db,685161a8-7c86-479c-ba42-fb48e837a871,2018-10-22T08:20:57.311579,Jaffle Shop again. Ordered a for richer or pourover . This place is disgusting.
98fc14fc-00d3-4081-b05d-47d08ff02a50,c4ff4d8f-5cf7-48cc-a7c6-9c81e22c7015,2018-10-22T14:55:29.643799,Jaffle Shop again. Ordered a vanilla ice. This place is inedible.
09a2a801-74b4-4f66-97ee-f2040833a57b,ae4b9933-5f2e-4900-a1b2-dcc6e388a7c8,2018-10-22T08:12:23.767036,Jaffles from the Jaffle Shop are delicious! Ordered a chai and mighty.
abcd39a6-8f73-47af-b47c-9ed9972e43b4,364b3473-5a19-4b28-8825-dcd36e8adfde,2018-10-22T17:46:00.773761,Jaffles from the Jaffle Shop are delicious! Ordered a vanilla ice.
353b6161-6bb5-4057-b7b5-e313f572e0b2,6730e763-1789-4494-a97a-9f19006162a4,2018-10-22T16:47:15.991162,Jaffle Shop again. Ordered a adele-ade and a mel-bun. This place is my least favorite.
9daed0b8-3aca-465d-a166-3e9afd766913,a368c7fc-e60e-4298-8a1f-4610ca4febb5,2018-10-22T10:44:29.670753,Jaffle Shop again. Ordered a adele-ade. This place is gross.
dd5d3b0d-b0b3-421f-89bb-ad2c811a7bd7,3438a56c-d347-47b7-9c3b-31619ab49ee4,2018-10-23T08:03:45.629564,Jaffle Shop again. Ordered a chai and mighty. This place is inedible.
02ef1ca9-f860-426f-b664-b982bc0e326e,05d722bc-e631-4385-bf9e-1814680d8529,2018-10-23T14:42:28.047475,Jaffle shop is alright. Ordered a vanilla ice.
34b12401-ff2d-4571-8a5e-bf3aa8388849,de0033ce-552e-4728-89c2-6ba68b822efa,2018-10-23T17:17:15.337173,Jaffle Shop again. Ordered a adele-ade. This place is gross.
cf42c029-6d29-498c-a3d4-2e424e1af308,4dea627d-ab71-4ca0-9628-8eaba533d28a,2018-10-23T11:36:11.520934,"Jaffle Shop again. Ordered a for richer or pourover , a flame impala, and a doctor stew. This place is the worst."
3b05a22a-a8e6-4988-8a9f-5390c6cf8c29,ebdac749-b646-4c5f-b9eb-4bf4f9a5a471,2018-10-23T18:10:19.816440,Jaffles from the Jaffle Shop are sooo gooood! Ordered a vanilla ice and a flame impala.
33d9a415-68be-41d0-8480-a225f6b273e1,7b0fd11a-1f43-45d0-9ed6-2a6f225209f8,2018-10-23T16:00:03.568593,Jaffles from the Jaffle Shop are awesome! Ordered a chai and mighty.
6f51764d-9627-4d37-9aab-ca0d07a9721a,dff29e3c-fb95-4b1b-8ad9-3907700498d9,2018-10-23T10:42:59.000227,Jaffle Shop again. Ordered a for richer or pourover . This place is my least favorite.
5dee0e72-8ec0-47e2-8e94-f26599dc90f8,90263159-64f2-4c65-b018-ad64dc5cceda,2018-10-23T11:46:07.934169,Jaffles from the Jaffle Shop are sooo gooood! Ordered a vanilla ice.
5e1e35bf-f1e6-4da6-aff5-1077640fc429,1e20bd3b-30dc-46cc-a70e-fe9205b93b08,2018-10-23T17:03:18.735005,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade.
e537473a-a75f-4e40-93b8-fb47edad2777,ab360614-dca1-42ff-8993-0bab1ac326af,2018-10-23T18:01:19.278081,Jaffles from the Jaffle Shop are awesome! Ordered a tangaroo and a doctor stew.
6adcbc90-23fa-4af7-afe8-c8ad16626617,22a59e97-4ec9-420b-a677-40e2b283eaf0,2018-10-23T13:18:53.170432,Jaffles from the Jaffle Shop are delicious! Ordered a vanilla ice and a the krautback.
1817ee78-e559-45ec-af83-408a28650e8d,1ebba790-4877-4f92-afdb-6b47b2f38fc6,2018-10-23T12:43:43.242964,Jaffle shop is okay. Ordered a chai and mighty and a the krautback.
b3b25ef0-8f60-4f48-8c22-59687db6f8ad,21bde40c-a448-4d83-97e5-5380a966c478,2018-10-23T14:47:34.953142,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo.
296e2e30-7f72-4d99-ae10-7c1b085ea41e,3f11dcf7-9460-45c1-8135-c2a8f17a9752,2018-10-23T15:27:44.706551,Jaffle Shop again. Ordered a for richer or pourover . This place is awful.
c9b2cc99-fbcc-411b-af27-f7d2233da5d5,1c2501da-0ea4-41d0-8400-91e638cc9030,2018-10-23T08:06:52.147123,Jaffle Shop again. Ordered a adele-ade. This place is the worst.
0a2b929b-dd36-4200-888d-a8848bd3f505,d93d9750-87dc-45ae-837b-8f496873db12,2018-10-23T15:33:14.653905,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo and a flame impala.
33265df4-ad2e-4729-95aa-eea82ba3e3c6,2e1cee96-c75b-4bdd-929a-694702e94d11,2018-10-23T11:04:21.275063,Jaffles from the Jaffle Shop are fantastic! Ordered a vanilla ice.
c996217f-984a-46bc-90ed-0837d7e10ab1,31f34606-7e65-48a4-8200-4426940806a2,2018-10-23T15:47:16.664637,Jaffles from the Jaffle Shop are my favorite! Ordered a chai and mighty.
c15b04bd-2553-48c4-979e-c36097d3ddcc,048443de-e0eb-4213-a4c8-60e6e58e60d2,2018-10-23T14:37:34.990642,Jaffle Shop again. Ordered a chai and mighty and a mel-bun. This place is gross.
f1caa63c-0c6a-45b5-bdbd-7fce3299a49d,3632c01d-5695-44d1-a2b6-e84bf1ef7096,2018-10-23T15:34:42.402735,Jaffle shop is fine. Ordered a tangaroo.
ff75fab4-86c1-4ab5-80de-6d0c705b2a36,9c1dd022-a356-460f-bd15-1fa148a6f5c6,2018-10-23T14:45:43.053578,Jaffles from the Jaffle Shop are sooo gooood! Ordered a tangaroo.
17cedc03-f643-4145-8505-358303a71fba,4e9ad269-f057-4008-9b07-8b1831b6cee3,2018-10-23T16:57:59.523800,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo.
1ce063b4-7748-43c2-8b9d-e03112686cac,c5e06731-cd76-447f-bc77-972aa200449f,2018-10-23T09:58:54.237339,Jaffle Shop again. Ordered a tangaroo. This place is the worst.
7d7e6f1d-68b7-4697-8219-3d5d86b6b568,8bf368cc-3bc4-4983-aa21-12521347f3ba,2018-10-23T16:44:05.806473,Jaffle shop is just meh. Ordered a vanilla ice and a mel-bun.
5df7659b-cba0-45a4-96cd-e55c0cfd8fe3,e2f7cf13-6cdc-4242-a7dc-a6d40ccfe612,2018-10-23T12:51:32.569790,Jaffles from the Jaffle Shop are sooo gooood! Ordered a vanilla ice.
f39f6ffb-d105-4762-84ae-a8b3a5485424,ae4b9933-5f2e-4900-a1b2-dcc6e388a7c8,2018-10-23T07:49:03.088892,Jaffles from the Jaffle Shop are sooo gooood! Ordered a tangaroo.
4f5e9b7b-a7ce-4b18-9e94-2c4ef950222a,226d9c7f-aab4-46e8-b38b-78dfffdbaa4e,2018-10-23T15:11:32.166337,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade.
303ea2cd-ee4c-4b2f-ad51-dd9eb1d644af,053fc12b-8e45-4af7-aeae-025aef8f4299,2018-10-23T08:05:00.351006,Jaffle shop is not bad. Ordered a for richer or pourover .
c6a0c416-6fd0-4a2d-b0c0-4c8e60420b2c,ab4ed771-3680-43c5-a828-f8f248e22eac,2018-10-23T16:09:45.728721,Jaffle shop is solid. Ordered a adele-ade and a nutellaphone who dis?.
57626801-8530-4cf6-9aa3-08da9e578a26,364b3473-5a19-4b28-8825-dcd36e8adfde,2018-10-23T18:01:59.980967,Jaffles from the Jaffle Shop are the best! Ordered a tangaroo and a doctor stew.
6afa0d05-81ea-4d6e-b19b-a665c2c0a609,a368c7fc-e60e-4298-8a1f-4610ca4febb5,2018-10-23T11:22:46.544308,Jaffle Shop again. Ordered a adele-ade. This place is my least favorite.
dba8ff4b-565a-427b-93e5-ba8dd6e99550,38ce0970-a3ff-48df-86d0-7a8797f0397c,2018-10-24T15:30:14.854511,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade.
3d327012-b5a9-45ce-a69d-615156bd6c03,05d722bc-e631-4385-bf9e-1814680d8529,2018-10-24T16:01:26.731727,Jaffle shop is okay. Ordered a tangaroo.
30478389-0f27-4312-8427-31ab126e415d,de0033ce-552e-4728-89c2-6ba68b822efa,2018-10-24T13:53:18.877435,Jaffle Shop again. Ordered a for richer or pourover . This place is inedible.
d6731d72-3507-4def-b0f4-3f6534151d72,4c42ba77-201a-4a1a-b6d3-e9ebc3bcd3e8,2018-10-24T14:09:25.107519,Jaffles from the Jaffle Shop are delicious! Ordered a vanilla ice and a nutellaphone who dis?.
dcf6f049-9c98-401a-8137-1bb609cb8144,7b0fd11a-1f43-45d0-9ed6-2a6f225209f8,2018-10-24T18:09:50.271874,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty and a doctor stew.
cfb2b5cc-7fa8-47c4-bbc4-093725fc27df,2961c9cc-94b8-42c5-8918-df788456135d,2018-10-24T20:07:13.764652,Jaffle Shop again. Ordered a for richer or pourover . This place is my least favorite.
e52acb44-05b5-4693-8ddd-7cac908df5b4,9606f7bd-638a-4656-8bbd-e642244af60c,2018-10-24T08:28:08.482464,Jaffles from the Jaffle Shop are delicious! Ordered a vanilla ice.
3a807c64-efa2-44b4-9f68-478bbfa824fe,ccb43d58-c985-469c-ba22-79a6d93096f7,2018-10-24T08:12:27.242879,Jaffle Shop again. Ordered a for richer or pourover . This place is awful.
6a3d6aa9-0c3b-41cd-a53e-c3ea45ded0b7,d8477345-55b4-41d7-87da-c10d926a6589,2018-10-24T07:49:08.393421,Jaffle shop is okay. Ordered a for richer or pourover .
7b5d0668-82d8-4b48-acff-71733542174c,ab360614-dca1-42ff-8993-0bab1ac326af,2018-10-24T17:45:33.614729,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade.
be79c8c2-a462-4bf6-93f6-55f0c68f34a7,91f1024c-4de0-44f0-874b-3989f881f32d,2018-10-24T17:51:50.059294,Jaffles from the Jaffle Shop are delicious! Ordered a vanilla ice.
839efd1c-947c-4ce2-9e18-307738e09834,0f6fa64e-8cf8-40cf-8b50-3f621fe644ea,2018-10-24T17:18:00.636709,Jaffle Shop again. Ordered a vanilla ice. This place is terrible.
5f24bdf7-689d-40dd-9b19-be02e367986a,5f24ef3c-90a4-4d89-a195-6a36c8debc71,2018-10-24T07:25:24.098565,Jaffles from the Jaffle Shop are fantastic! Ordered a chai and mighty.
03af8e35-0ec7-4905-972f-f2c32ec2bda7,8a956ac1-1abd-49ff-8436-b30d0a54c1c5,2018-10-24T12:56:20.590587,Jaffles from the Jaffle Shop are my favorite! Ordered a for richer or pourover .
a686d6cb-1d84-4a10-b045-346070d577c3,22a59e97-4ec9-420b-a677-40e2b283eaf0,2018-10-24T13:09:26.080092,Jaffles from the Jaffle Shop are fantastic! Ordered a vanilla ice.
9a7826f2-7450-4cdb-955e-9fd29dc75ae7,1c2501da-0ea4-41d0-8400-91e638cc9030,2018-10-24T08:09:58.209389,Jaffle Shop again. Ordered a for richer or pourover . This place is the worst.
9d70bd4c-fb9a-444d-9f2e-a66dde27e660,d93d9750-87dc-45ae-837b-8f496873db12,2018-10-24T16:31:46.249715,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade and a mel-bun.
00c1b688-2587-406d-9c93-2897b9f38e8d,4df7005a-9803-4608-aebc-a2dd33ee892a,2018-10-24T07:41:47.132260,Jaffle Shop again. Ordered a tangaroo. This place is disgusting.
a1697db4-3197-496e-a4d0-270fcd54fc03,2b02031d-2249-47e6-a026-bce1ac08d998,2018-10-24T17:41:48.426055,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
88a597ea-5c4e-4795-8483-69f7c641192f,bdafed2b-8d77-4097-865b-040f56c0a105,2018-10-24T11:51:25.332011,"Jaffle shop is average. Ordered a adele-ade, a vanilla ice, a nutellaphone who dis?, and a doctor stew."
59bc74f9-8e51-4225-9638-9308ad00de27,048443de-e0eb-4213-a4c8-60e6e58e60d2,2018-10-24T15:41:04.494875,Jaffle Shop again. Ordered a tangaroo. This place is gross.
725c8ec8-d290-4e4d-b350-15ec71bf095e,5edc8f62-2e76-4a3b-ab63-faaa6ec329f8,2018-10-24T07:13:54.904022,Jaffle Shop again. Ordered a chai and mighty. This place is awful.
b5cfe273-76b9-4e89-bbaf-ed30c2d489bd,3c5608ff-caab-41c9-bc8f-d9afa1ead80e,2018-10-24T08:18:44.962544,Jaffle Shop again. Ordered a tangaroo. This place is inedible.
7f09db88-d719-4df9-b1ec-6e8ee194dcd4,4e9ad269-f057-4008-9b07-8b1831b6cee3,2018-10-24T12:40:20.483449,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice and a nutellaphone who dis?.
2481d9d8-4720-4cc2-983b-7e14c6cf37e3,66e0e689-393d-4952-83d5-44b130792956,2018-10-24T15:43:25.109899,Jaffle shop is pretty decent. Ordered a chai and mighty.
7d37ef2d-6540-4b5f-93e8-2cc543f4f8b4,8bf368cc-3bc4-4983-aa21-12521347f3ba,2018-10-24T13:49:18.976454,Jaffle shop is just meh. Ordered a tangaroo.
22299726-4f55-46f2-99c7-e5172797e094,7d498d18-1c98-44dc-b379-44539c1266c9,2018-10-24T15:07:51.975349,Jaffle Shop again. Ordered a chai and mighty and a the krautback. This place is terrible.
e5c4820a-820c-4ff3-af7d-00b451130b19,f35e71c3-5b71-4970-bc9b-3aa4cd3a5002,2018-10-24T17:41:20.533208,Jaffles from the Jaffle Shop are awesome! Ordered a adele-ade.
cda84045-d398-4743-b939-230a6f31c12c,053fc12b-8e45-4af7-aeae-025aef8f4299,2018-10-24T08:10:20.388765,Jaffle shop is fine. Ordered a for richer or pourover .
7ef13d7a-6f40-425c-af17-73ebbc21baad,d944b778-b676-4955-ad3a-484a2965325f,2018-10-24T14:46:48.832299,Jaffle shop is okay. Ordered a doctor stew.
5b5bbfe8-f38c-43d2-b9cb-1807e81aea44,ab4ed771-3680-43c5-a828-f8f248e22eac,2018-10-24T15:18:38.420732,Jaffle shop is solid. Ordered a for richer or pourover .
c7f90181-172f-489e-b52c-8ebb4aa7e4dc,364b3473-5a19-4b28-8825-dcd36e8adfde,2018-10-24T15:57:35.656457,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo and a nutellaphone who dis?.
173bc1d3-447a-418b-aa39-1ade05098c5c,05d722bc-e631-4385-bf9e-1814680d8529,2018-10-25T16:39:36.371455,Jaffle shop is just meh. Ordered a chai and mighty and a flame impala.
80eeb801-72ec-4b07-9cab-9de297151ae1,6303a9b5-10ac-4109-bc5c-68378bc45676,2018-10-25T08:09:09.897427,Jaffles from the Jaffle Shop are the best! Ordered a chai and mighty.
cbf3e1d3-217b-457a-93d0-567a72d22b38,de0033ce-552e-4728-89c2-6ba68b822efa,2018-10-25T19:41:17.095117,Jaffle Shop again. Ordered a adele-ade and a flame impala. This place is gross.
dc86f57d-b3fa-485f-82f4-a6d022fbe7f0,67c4c053-71c4-447d-b587-d7e133fd20fe,2018-10-25T08:37:48.878947,Jaffles from the Jaffle Shop are amazing! Ordered a tangaroo.
92aab231-38b7-411c-a03a-4bfc56be3e6e,4c42ba77-201a-4a1a-b6d3-e9ebc3bcd3e8,2018-10-25T18:20:46.341313,Jaffles from the Jaffle Shop are the best! Ordered a chai and mighty and a the krautback.
34a93d76-c918-46f2-85c3-5e75c5fd359c,7b0fd11a-1f43-45d0-9ed6-2a6f225209f8,2018-10-25T15:53:54.530464,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice.
d6c6255c-9e16-4eeb-98c3-a745b019db1d,dff29e3c-fb95-4b1b-8ad9-3907700498d9,2018-10-25T13:40:29.950876,Jaffle Shop again. Ordered a tangaroo. This place is the worst.
94889a66-f3c2-4992-867d-c4d84031954a,9606f7bd-638a-4656-8bbd-e642244af60c,2018-10-25T07:38:56.316223,Jaffles from the Jaffle Shop are amazing! Ordered a adele-ade.
9ba6f23e-519e-4cdb-ac3f-aa667f332bb8,ccb43d58-c985-469c-ba22-79a6d93096f7,2018-10-25T08:07:04.972510,Jaffle Shop again. Ordered a vanilla ice. This place is awful.
952946c7-97b2-4e57-84e3-758c233513b9,1e20bd3b-30dc-46cc-a70e-fe9205b93b08,2018-10-25T15:53:34.111802,Jaffles from the Jaffle Shop are sooo gooood! Ordered a for richer or pourover .
cfbb939f-9fac-432a-821d-a0521e8d2ab9,ab360614-dca1-42ff-8993-0bab1ac326af,2018-10-25T19:25:44.797235,Jaffles from the Jaffle Shop are fantastic! Ordered a chai and mighty.
5e948217-03a3-4154-befc-a72d85e8d4ce,d8ab94ce-d89c-4ddd-87ba-2c9b5f7e45e5,2018-10-25T10:13:53.511752,"Jaffle shop is just meh. Ordered a chai and mighty, a tangaroo, a mel-bun, and a the krautback."
8e94119e-1ba0-40fb-a0d2-328c4206974a,91f1024c-4de0-44f0-874b-3989f881f32d,2018-10-25T17:30:01.370576,Jaffles from the Jaffle Shop are the best! Ordered a chai and mighty and a the krautback.
2c5a03a1-109c-4815-b09a-3a1b00a71a91,5f24ef3c-90a4-4d89-a195-6a36c8debc71,2018-10-25T08:16:40.896865,Jaffles from the Jaffle Shop are awesome! Ordered a tangaroo.
607f1513-0ef4-48d7-9c88-5c2fca6c62ff,8a956ac1-1abd-49ff-8436-b30d0a54c1c5,2018-10-25T11:22:37.203302,Jaffles from the Jaffle Shop are my favorite! Ordered a tangaroo.
046d63c0-bfd4-4449-aa1a-891fb2735291,22a59e97-4ec9-420b-a677-40e2b283eaf0,2018-10-25T16:23:23.568655,Jaffles from the Jaffle Shop are awesome! Ordered a chai and mighty.
baaa8cec-acdc-4058-a5c3-f1160a432739,1ebba790-4877-4f92-afdb-6b47b2f38fc6,2018-10-25T16:51:43.939920,Jaffle shop is just meh. Ordered a vanilla ice.
f4fd17f1-dc81-49f9-8e78-7b6681e42831,6ab1e4ca-9087-4acc-8790-ad3cc3b273e2,2018-10-25T07:58:31.299175,Jaffle Shop again. Ordered a for richer or pourover . This place is awful.
72d60ab3-43ca-4be3-b0f6-1751f3cb8b61,d93d9750-87dc-45ae-837b-8f496873db12,2018-10-25T18:45:50.664442,Jaffles from the Jaffle Shop are fantastic! Ordered a tangaroo.
8108d364-e147-433e-a806-d3ae2f2739ed,ddd965a7-3e31-455b-a73f-7c8f8e0be461,2018-10-25T08:42:51.569540,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice.
cb4baf30-07a3-40cb-b2d9-5382cdd516ed,ced7a77f-0ffe-4ec7-9f71-fe666c545bcd,2018-10-25T09:12:01.073922,Jaffles from the Jaffle Shop are amazing! Ordered a chai and mighty.
50530fa2-56a9-41a1-bba4-3a802f67325f,40d7a3d2-3550-4988-9286-222fa18a2d00,2018-10-25T11:31:14.389343,Jaffle Shop again. Ordered a for richer or pourover . This place is terrible.
4fade694-f680-41d3-9fe6-65d4a54e5744,48d7e5ca-d170-402a-9c5b-0115326c24a4,2018-10-25T08:33:50.230588,Jaffle Shop again. Ordered a tangaroo. This place is my least favorite.
6ae556e4-ebe8-4656-b26b-575331a93592,bc9fad61-bb28-40a5-ac52-50aa4608c7de,2018-10-25T07:51:14.845348,Jaffles from the Jaffle Shop are delicious! Ordered a tangaroo.
65455b96-5660-4f8b-a25d-79853b1a4f87,254e6584-c918-42a0-8de4-943e6537a19e,2018-10-25T14:49:11.338996,Jaffle Shop again. Ordered a vanilla ice and a flame impala. This place is my least favorite.
5edb017b-5dcc-4a50-a88e-af154a8af5d4,4e9ad269-f057-4008-9b07-8b1831b6cee3,2018-10-25T14:36:51.395892,Jaffles from the Jaffle Shop are amazing! Ordered a vanilla ice.
16bb1fbe-e067-44ec-a1a9-0820f34e8593,d48e1188-7cf1-462c-b9ca-e7bb8a837517,2018-10-25T07:49:51.761958,Jaffle shop is okay. Ordered a adele-ade.
7bdab768-71cc-4f8c-aae8-ed8e85673f57,f35e71c3-5b71-4970-bc9b-3aa4cd3a5002,2018-10-25T15:44:44.678098,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice.
0bb489fc-bc66-4e35-b06b-4a4a7ac4d4ea,226d9c7f-aab4-46e8-b38b-78dfffdbaa4e,2018-10-25T18:37:51.701082,Jaffles from the Jaffle Shop are awesome! Ordered a tangaroo.
fd2c79be-40c6-4091-ba48-632f44728e10,edfa3d1f-7a8d-4f04-b3ae-90226ce97251,2018-10-25T08:10:22.452039,Jaffles from the Jaffle Shop are sooo gooood! Ordered a adele-ade.
6185dafe-61ea-4af3-bc63-fb6576883d20,ab4ed771-3680-43c5-a828-f8f248e22eac,2018-10-25T17:53:13.404377,Jaffle shop is average. Ordered a adele-ade and a the krautback.
f068d805-7db7-45df-a629-f6321075e018,364b3473-5a19-4b28-8825-dcd36e8adfde,2018-10-25T16:20:41.700270,Jaffles from the Jaffle Shop are the best! Ordered a chai and mighty.
dc2a15b2-9a51-435d-98f1-9ed3df1ae75d,6730e763-1789-4494-a97a-9f19006162a4,2018-10-25T15:40:08.599338,Jaffle Shop again. Ordered a tangaroo. This place is the worst.
42a4e7ed-e2c6-4408-9a32-1d56de232ded,b6528c2f-9722-4615-8116-25dfe5fd5c9e,2018-10-25T14:59:09.658140,Jaffle shop is average. Ordered a vanilla ice and a the krautback.
936f7932-5087-4550-8828-aada4425a608,532f19ea-0848-4059-8fb5-217689e436f7,2018-10-26T07:12:44.761374,Jaffles from the Jaffle Shop are amazing! Ordered a tangaroo.
85309af7-2990-4710-9205-21b609f01698,05d722bc-e631-4385-bf9e-1814680d8529,2018-10-26T14:22:12.579058,Jaffle shop is not bad. Ordered a tangaroo.
8389a9f5-eafd-4b30-9c9b-883186e704bf,de0033ce-552e-4728-89c2-6ba68b822efa,2018-10-26T16:43:34.137080,Jaffle Shop again. Ordered a for richer or pourover  and a doctor stew. This place is terrible.
55b57553-cab2-4bef-8ff4-121fecf5e5ed,4c42ba77-201a-4a1a-b6d3-e9ebc3bcd3e8,2018-10-26T14:15:25.069398,Jaffles from the Jaffle Shop are sooo gooood! Ordered a vanilla ice and a mel-bun.
69bbdb10-3205-4fe4-a79e-858012c41565,7b0fd11a-1f43-45d0-9ed6-2a6f225209f8,2018-10-26T16:25:01.054799,Jaffles from the Jaffle Shop are awesome! Ordered a tangaroo and a nutellaphone who dis?.
9562c964-001a-4f5c-886e-9d8d631f5c5f,dff29e3c-fb95-4b1b-8ad9-3907700498d9,2018-10-26T11:36:27.333719,Jaffle Shop again. Ordered a adele-ade. This place is terrible.
94c1dc04-d567-4be3-8286-3b1332c628a0,2961c9cc-94b8-42c5-8918-df788456135d,2018-10-26T16:20:00.545815,Jaffle Shop again. Ordered a for richer or pourover  and a doctor stew. This place is gross.
fe7f73ba-74fa-4c56-9445-4e73d739a71a,ccb43d58-c985-469c-ba22-79a6d93096f7,2018-10-26T08:09:33.464555,Jaffle Shop again. Ordered a chai and mighty. This place is awful.
431996b7-6059-43f2-97f9-0b092d9af833,1e20bd3b-30dc-46cc-a70e-fe9205b93b08,2018-10-26T12:25:49.009029,Jaffles from the Jaffle Shop are the best! Ordered a for richer or pourover  and a nutellaphone who dis?.
6eaeeae2-b56d-4321-9110-42e4c1823cf2,17f6472f-2d3b-496f-8bed-ce42160e069b,2018-10-26T10:39:19.665632,"Jaffle Shop again. Ordered a tangaroo, a adele-ade, a chai and mighty, and a nutellaphone who dis?. This place is terrible."
ac2e83ed-c06b-47f2-a91c-31f69201e8cf,ab360614-dca1-42ff-8993-0bab1ac326af,2018-10-26T17:16:57.463247,Jaffles from the Jaffle Shop are the best! Ordered a adele-ade.
c811a728-3b13-4929-b3ed-121d5df36c70,91f1024c-4de0-44f0-874b-3989f881f32d,2018-10-26T16:09:12.954437,Jaffles from the Jaffle Shop are sooo gooood! Ordered a for richer or pourover .
c17d57d9-7369-4543-9055-6dfa43e62b9b,d3ab4664-4168-4e0e-922a-99dbc2488030,2018-10-26T14:59:23.957726,Jaffles from the Jaffle Shop are sooo gooood! Ordered a chai and mighty.
3cbf6b96-d0ab-4610-a84e-e09a609aa552,410e0382-cda1-4c43-aad0-7119e2675517,2018-10-26T14:13:33.039792,Jaffles from the Jaffle Shop are the best! Ordered a for richer or pourover .
35718b8f-7368-4376-93de-b23a4ed4913e,0f6fa64e-8cf8-40cf-8b50-3f621fe644ea,2018-10-26T17:25:50.248959,Jaffle Shop again. Ordered a tangaroo. This place is disgusting.
5888fec3-0911-4685-857b-4a2f605b900a,5f24ef3c-90a4-4d89-a195-6a36c8debc71,2018-10-26T07:58:27.680327,Jaffles from the Jaffle Shop are fantastic! Ordered a adele-ade.
53e03a6e-b247-4cab-9274-65653f7770d4,22a59e97-4ec9-420b-a677-40e2b283eaf0,2018-10-26T14:33:59.842738,Jaffles from the Jaffle Shop are the best! Ordered a vanilla ice.
42ad920c-a016-4960-8702-5e50a669bebe,6ab1e4ca-9087-4acc-8790-ad3cc3b273e2,2018-10-26T08:06:54.779220,Jaffle Shop again. Ordered a adele-ade. This place is the worst.
ba2a9838-1653-4d1f-98a4-668271316754,d93d9750-87dc-45ae-837b-8f496873db12,2018-10-26T13:45:57.598533,Jaffles from the Jaffle Shop are awesome! Ordered a vanilla ice and a doctor stew.
7fc094c1-be1d-44e1-ad30-6a30ba707e40,40d7a3d2-3550-4988-9286-222fa18a2d00,2018-10-26T09:50:14.436720,Jaffle Shop again. Ordered a chai and mighty. This place is my least favorite.
012d2fe6-59f4-4f88-a012-79cfba0f5d9e,1726dbd1-3b5e-4bad-8e0c-60841704adf6,2018-10-26T14:27:32.530319,Jaffle Shop again. Ordered a for richer or pourover . This place is terrible.
6d9ba13b-dfde-44f6-b39a-425703a7c5aa,3632c01d-5695-44d1-a2b6-e84bf1ef7096,2018-10-26T13:50:17.180686,Jaffle shop is just meh. Ordered a tangaroo and a doctor stew.
